ID,SourceText_lang
5286,|cFFFFD200Vendor: |rBraeg Stoutbeard|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r3|Hitem:38425|h|TINTERFACE\ICONS\INV_MISC_LEATHERSCRAP_19.BLP:0|t|h
5287,|cFFFFD200Vendor: |rBraeg Stoutbeard|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r3|Hitem:38425|h|TINTERFACE\ICONS\INV_MISC_LEATHERSCRAP_19.BLP:0|t|h
5288,|cFFFFD200Vendor: |rBraeg Stoutbeard|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r3|Hitem:38425|h|TINTERFACE\ICONS\INV_MISC_LEATHERSCRAP_19.BLP:0|t|h
5289,|cFFFFD200Vendor: |rBraeg Stoutbeard|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r3|Hitem:38425|h|TINTERFACE\ICONS\INV_MISC_LEATHERSCRAP_19.BLP:0|t|h
5290,|cFFFFD200Vendor: |rBraeg Stoutbeard|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r3|Hitem:38425|h|TINTERFACE\ICONS\INV_MISC_LEATHERSCRAP_19.BLP:0|t|h
5291,|cFFFFD200Vendor: |rBraeg Stoutbeard|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r3|Hitem:38425|h|TINTERFACE\ICONS\INV_MISC_LEATHERSCRAP_19.BLP:0|t|h
5292,|cFFFFD200Profession Trainer: |rNorthrend Blacksmithing (50)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5293,|cFFFFD200Profession Trainer: |rNorthrend Blacksmithing (45)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5294,|cFFFFD200Profession Trainer: |rNorthrend Blacksmithing (45)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5295,|cFFFFD200Profession Trainer: |rNorthrend Inscription (25)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5296,|cFFFFD200Profession Trainer: |rNorthrend Inscription (25)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5297,|cFFFFD200Profession Trainer: |rNorthrend Inscription (25)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5298,|cFFFFD200Profession Trainer: |rNorthrend Inscription (25)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5299,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (1)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5300,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (1)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5301,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (1)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5302,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (5)|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5303,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (10)|n|cFFFFD200Cost: |r9|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5304,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (20)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5305,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (45)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5306,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (50)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5307,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (50)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5308,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5309,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5310,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5311,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r4|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5312,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r4|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5313,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5314,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5315,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5316,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r4|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5320,|cFFFFD200Profession:|r Pandaria Inscription (1)|n|cFFFFD200Discovery:|r Research: Ink of Dreams
5322,|cFFFFD200Vendor: |rNicholas Mitrik|n|cFFFFD200Zone: |rFrostwall|n|cFFFFD200Cost: |r20|Hitem:114931|h|TInterface\ICONS\INV_Inscription_Pigment_Cerulean.blp:0|t|h|n|n|cFFFFD200Vendor: |rSamantha Scarlet|n|cFFFFD200Zone: |rLunarfall|n|cFFFFD200Cost: |r20|Hitem:114931|h|TInterface\ICONS\INV_Inscription_Pigment_Cerulean.blp:0|t|h
5327,|cFFFFD200Profession:|r Inscription (75)|n|cFFFFD200Discovery:|r Research: Midnight Ink
5339,|cFFFFD200Profession:|r Inscription (250)|n|cFFFFD200Discovery:|r Research: Shimmering Ink
5341,|cFFFFD200Profession:|r Inscription (25)|n|cFFFFD200Discovery:|r Research: Moonglow Ink
5344,|cFFFFD200Profession:|r Inscription (150)|n|cFFFFD200Discovery:|r Research: Jadefire Ink
5349,|cFFFFD200Profession:|r Cataclysm Inscription (1)|n|cFFFFD200Discovery:|r Research: Blackfallow Ink
5351,|cFFFFD200Profession:|r Inscription (200)|n|cFFFFD200Discovery:|r Research: Celestial Ink
5358,|cFFFFD200Profession:|r Inscription (150)|n|cFFFFD200Discovery:|r Research: Jadefire Ink
5360,|cFFFFD200Profession:|r Inscription (150)|n|cFFFFD200Discovery:|r Research: Jadefire Ink
5361,|cFFFFD200Profession Trainer: |rInscription (125)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
5362,|cFFFFD200Profession Trainer: |rInscription (125)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
5364,|cFFFFD200Profession Trainer: |rInscription (175)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
5365,|cFFFFD200Profession Trainer: |rInscription (175)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
5367,|cFFFFD200Vendor: |rMei Francis|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rMei Francis|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5368,|cFFFFD200Profession Trainer: |rInscription (200)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5369,|cFFFFD200Profession Trainer: |rInscription (225)|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5370,|cFFFFD200Profession Trainer: |rInscription (225)|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5372,|cFFFFD200Profession Trainer: |rInscription (275)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5373,|cFFFFD200Profession Trainer: |rInscription (275)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5374,|cFFFFD200Profession Trainer: |rOutland Inscription (25)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5375,|cFFFFD200Profession Trainer: |rOutland Inscription (25)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5380,|cFFFFD200Profession Trainer: |rNorthrend Inscription (1)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5381,|cFFFFD200Profession Trainer: |rNorthrend Inscription (25)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5382,|cFFFFD200Profession Trainer: |rNorthrend Inscription (25)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5389,|cFFFFD200Profession Trainer: |rNorthrend Engineering (15)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5390,|cFFFFD200Profession Trainer: |rNorthrend Engineering (45)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5391,|cFFFFD200Profession Trainer: |rNorthrend Engineering (45)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5392,|cFFFFD200Profession Trainer: |rNorthrend Engineering (45)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5393,|cFFFFD200Drop: |rMaster Elemental Shaper Krixix|n|cFFFFD200Zone: |rBlackwing Lair
5397,|cFFFFD200Profession:|r Inscription (25)|n|cFFFFD200Discovery:|r Research: Moonglow Ink
5398,|cFFFFD200Vendor: |rBraeg Stoutbeard|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r2|Hitem:44128|h|TINTERFACE\ICONS\INV_MISC_PELT_14.BLP:0|t|h
5399,|cFFFFD200Vendor: |rBraeg Stoutbeard|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r2|Hitem:44128|h|TINTERFACE\ICONS\INV_MISC_PELT_14.BLP:0|t|h
5400,|cFFFFD200Vendor: |rGara Skullcrush|n|cFFFFD200Zone: |rBorean Tundra|n|cFFFFD200Faction: |rHorde Expedition - Exalted|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rSebastian Crane|n|cFFFFD200Zone: |rHowling Fjord|n|cFFFFD200Faction: |rHorde Expedition - Exalted|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5401,|cFFFFD200Profession Trainer: |rNorthrend Jewelcrafting (50)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5402,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r5|Hitem:34057|h|TINTERFACE\ICONS\INV_ENCHANT_ABYSSCRYSTAL.BLP:0|t|h
5404,|cFFFFD200Profession Trainer: |rNorthrend Engineering (65)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5406,|cFFFFD200Profession Trainer: |rNorthrend Alchemy (1)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5407,|cFFFFD200Profession:|r Northrend Alchemy|n|cFFFFD200Discovery:|r Northrend Alchemy Research
5408,|cFFFFD200Profession Trainer: |rNorthrend Leatherworking (50)|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5409,|cFFFFD200Profession Trainer: |rOutland Jewelcrafting (300)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5410,|cFFFFD200Vendor: |rVanessa Sellers|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10|Hitem:34052|h|TINTERFACE\ICONS\INV_ENCHANT_DREAMSHARD_02.BLP:0|t|h
5411,|cFFFFD200Profession Trainer: |rNorthrend Enchanting (10)|n|cFFFFD200Cost: |r9|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5412,|cFFFFD200Profession Trainer: |rNorthrend Blacksmithing (65)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5413,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5414,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5415,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5416,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5417,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5418,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5419,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5420,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5421,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5422,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5423,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5424,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5425,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5426,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5427,|cFFFFD200Profession Trainer: |rAlchemy (135)|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5428,|cFFFFD200Profession Trainer: |rTailoring (125)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
5429,|cFFFFD200Profession Trainer: |rJewelcrafting (200)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5430,|cFFFFD200Profession Trainer: |rEnchanting (225)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5431,|cFFFFD200Profession Trainer: |rEngineering (250)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
5432,|cFFFFD200Vendor: |rSairuk|n|cFFFFD200Zone: |rDragonblight|n|cFFFFD200Faction: |rThe Kalu'ak - Revered|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTanaika|n|cFFFFD200Zone: |rHowling Fjord|n|cFFFFD200Faction: |rThe Kalu'ak - Revered|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5433,|cFFFFD200Drop: |rNorthrend
5434,|cFFFFD200Profession Trainer: |rNorthrend Inscription (1)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5438,|cFFFFD200Profession:|r Inscription (150)|n|cFFFFD200Discovery:|r Research: Jadefire Ink
5445,|cFFFFD200Profession:|r Cataclysm Inscription (1)|n|cFFFFD200Discovery:|r Research: Blackfallow Ink
5473,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5474,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5475,|cFFFFD200Profession Trainer: |rNorthrend Leatherworking (1)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5476,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5477,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5478,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5479,|cFFFFD200Drop: |rUlduar|n|n|cFFFFD200Treasure: |rUlduar
5480,|cFFFFD200Profession Trainer: |rNorthrend Jewelcrafting (45)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5481,|cFFFFD200Profession Trainer: |rNorthrend Jewelcrafting (45)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5482,|cFFFFD200Profession Trainer: |rNorthrend Jewelcrafting (45)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5483,|cFFFFD200Profession Trainer: |rNorthrend Jewelcrafting (45)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5484,|cFFFFD200Profession Trainer: |rNorthrend Tailoring (25)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5485,|cFFFFD200Profession Trainer: |rNorthrend Tailoring (30)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
5486,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5487,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5488,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5489,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5490,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5491,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5492,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5493,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5494,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5495,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5496,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5497,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5498,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5499,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5500,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5501,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5502,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5503,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5504,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5505,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5506,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5507,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5508,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5509,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5510,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5511,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5512,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5513,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5514,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5515,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5516,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5517,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5518,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5519,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5520,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5521,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5522,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5523,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5524,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5525,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5526,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5527,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5528,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
5529,|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r4|Hcurrency:61|h|TInterface\ICONS\INV_Misc_Gem_Variety_01.blp:0|t|h
