ID,QuestTitle_lang,BulletText_lang
81812,Skyrider Racing - Taelloch Twist,
81813,Skyrider Racing - Opportunity Point Amble,
81815,Skyrider Racing - Dunelle's Detour,
81816,Skyrider Racing - Tenir's Traversal,
81818,Skyrider Racing - Light's Redoubt Descent,
81819,Skyrider Racing - Stillstone Slalom,
81822,Skyrider Racing - Mereldar Meander,
81823,Skyrider Racing - Velhan's Venture,
81824,Skyrider Racing - City of Threads Twist,
81825,Skyrider Racing - Maddening Deep Dip,
81827,Skyrider Racing - The Weaver's Wing,
81828,Skyrider Racing - Rak-Ahat Rush,
81829,Skyrider Racing - Pit Plunge,
81831,Skyrider Racing - Siegehold Scuttle,
81854,Coreway Maintenance Request,
81862,Feline Frenzy,
81886,For the Alliance,
81887,Stranger in a Strange Land,
81888,For the Horde,
81889,Stranger in a Strange Land,
81976,"Bazaar, Isn't It?",
81981,What Army?,
81985,Worldsoul Memory: The Worldcarvers,
81990,The Light's Call,
81993,The Stormrider's Bond,
81994,A Sacred Connection,
82038,Tracking Quest,
82041,Beledar's Blessing,
82045,Tracking Quest,
82046,Tracking Quest,
82047,Tracking Quest,
82048,Tracking Quest,
82049,Tracking Quest,
82051,Tracking Quest,
82052,Tracking Quest,
82053,Tracking Quest,
82054,Tracking Quest,
82061,Tracking Quest,
82063,Tracking Quest,
82064,Tracking Quest,
82065,Tracking Quest,
82066,Tracking Quest,
82067,Tracking Quest,
82069,Tracking Quest,
82079,Tracking Quest,
82082,Tracking Quest,
82085,Tracking Quest,
82088,Kobyss Kibosh,
82120,Pool Cleaner,
82133,Documenting: Field Manual Edition,
82134,Tracking Quest,
82142,Tracking Quest,
82145,The Lost Mosswool,
82153,Embassies and Envoys,
82164,Worldsoul Memory: Reign of the Old Gods,
82197,Reserve Rumpus,
82206,Into Shadows,
82207,Worldsoul Memory: Descendant of Distant Waters,
82212,Weak Lionfish,
82213,A Batty Request,
82214,Does Anyone Like Wasps?,
82215,Regular Fiber,
82216,Economical Request,
82217,Underground Economics,
82218,Break [DNT],
82219,Spice Up Your Life,
82220,"Eagle Eye, Eagle Die",
82221,Full Dress,
82222,Cooking With Style,
82223,A Home Cooked Meal,
82225,Excavation Extravaganza,
82227,Tracking Quest,
82228,Tracking Quest,
82234,A Floral Flair for Every Ram,
82237,Rising the Falls,
82238,Lava Glob Lobbin',
82244,Lava Pearls,
82245,Friendly Thak,
82246,Quest Tracking,
82251,Tracking Quest,
82252,Quest Tracking,
82253,Tracking Quest,
82254,Aquacalypse,
82256,Capturing the Cataract's Creatures,
82257,Burrow Burial,
82258,Sieging Siege Weapons,
82259,Honoring Our Fallen,
82260,Worldsoul Memory: Primal Predators,
82263,Worldsoul Memory: Elemental Fury,
82266,Tower Washing Simulator,
82285,Worldsoul Memory: A Wounded Soul,
82286,Worldsoul Memory: Old Gods Forsaken,
82288,"Work Hard, Play Hard",
82291,Robot Rumble,
82292,Rock Collector,
82293,The Power of Friendship,
82294,Miniature Army,
82295,Ziriak,
82296,The Power of Creation,
82297,One Hungry Worm,
82298,The Thing from the Swamp,
82300,Major Malfunction,
82321,Worldsoul Memory: Ancient Explorers,
82324,Grub Run,
82332,Unassuming Delivery Spider,
82355,Special Assignment: Cinderbee Surge,
82363,Opposing Forces,
82364,Documenting Discordance,
82387,"Slay the Goo, Save the World",
82414,Special Assignment: A Pound of Cure,
82448,Book It to the Library,
82449,The Call of the Worldsoul,
82451,Preserving Plush Pals,
82454,Firebath Tuning,
82455,No More Bread,
82456,Chew On This,
82468,Let Them Win,
82470,Arcane Riddles,
82481,Enforcer Extermination,
82518,Pipe Patcher,
82519,You Go Take Candle,
82521,Pawns of Dark Masters,
82523,Candle Kingbreaker,
82524,Exterminate,
82526,Bug Them,
82531,Special Assignment: Bombs from Behind,
82533,Dye! Dye Dye!,
82535,[REUSE THIS RECORD],
82536,Exfiltration Operation,
82537,[REUSE THIS RECORD],
82552,All Worked Up,
82580,Courier Mission: Ore Recovery,
82582,Mired in Shadow,
82583,Igniting the Fire Within,
82584,Light's Gambit,
82585,With Great Pyre,
82586,Spore Ender,
82615,Reclaiming the Waterworks,
82650,A Pinch of Salt,
82651,Omens Unified,
82653,Aggregation of Horrors,
82658,Drop and Go,
82675,Cooking With Style Tracker,
82678,Archives: The First Disc,
82679,Archives: Seeking History,
82706,Delves: Khaz Algar Research,
82707,Delves: Earthen Defense,
82708,Delves: Nerubian Menace,
82709,Delves: Percussive Archaeology,
82710,Delves: Empire-ical Exploration,
82711,Delves: Lost and Found,
82712,Delves: Trouble Up and Down Khaz Algar,
82746,Delves: Breaking Tough to Loot Stuff,
82747,Crossroads Plaza,
82777,Tracking Quest,
82778,Hallowfall Fishing Derby,
82787,Special Assignment: Rise of the Colossals,
82852,Special Assignment: Lynx Rescue,
82946,Rollin' Down in the Deeps,
83024,The Stormrider's Bond,
83025,A Sacred Connection,
83028,Thieving Snufflers,
83048,Wayward Walkers,
83056,Cooking With Style Tracker,
83079,Mineral Buildup,
83080,Taelloch Cleanup,
83101,Reaching for Resources,
83182,A Bloody Inheritance,
83229,Special Assignment: When the Deeps Stir,
83271,There's Always Another Secret,
83286,What's Hidden Beneath Dornogal,
83315,Preparing for the Unknown,
83328,The Analysis Interface,
83333,Gearing Up for Trouble,
83345,A Call to Battle,
83347,Emissary of War,
83357,The Very Best,
83358,The Arena Calls,
83366,The World Awaits,
83497,A Concerned Friend,
83529,Hallowfall Fishing Derby,
83530,Hallowfall Fishing Derby,
83531,Hallowfall Fishing Derby,
83532,Hallowfall Fishing Derby,
83536,Undertide Undertaker,
83537,Geothermal Gem Treatment,
83538,Excavation Liberation,
83555,Mysterious Necklace,
83556,You Shouldn't Touch That,
83562,Calling Quest (DNT),
83641,Trapped Between Life and Death,
83643,Somehow We Survived,
83715,Claimed Salvage,
83718,Eggstraction,
83723,A Helping Hand,
83775,Infinite Growth II,
83776,Infinite Growth III,
83777,Infinite Growth IV,
83791,"UI Test: 3 Objectives, Parallel",
83930,Deworming Solution,
84022,Uniting Severed Threads,
84286,The Finer Things,
84429,Construct Containment,
84446,Renown of Khaz Algar,
84589,Creature Name,
84682,Of Pacts and Patrons,
