ID,Description_lang
334591,Interact Credit - Small
334596,
334597,
334598,
334606,Interact Credit - Large
334607,Lieutenant Kill Credit
334608,Normal Credit
334614,
334622,Azeroth wounds healed
334690,
334693,
334722,Estate Entrance captured
334723,Tall Waterfall captured
334724,Award Podium captured
334725,Lady Norwington captured
334726,Magoo captured
334735,Embassy Plaza captured
334736,Proudmoore Keep Door captured
334737,Proudmoore Keep Steps captured
334738,Maze Fountain captured
334739,Upper Square captured
334741,
334743,
334745,
334747,
334749,
334751,
334753,
334755,
334757,
334759,
334761,
334763,
334765,
334770,Dreadtick Latcher Nests destroyed
334771,Dreadtick Latcher killed
334773,
334775,
334777,
334779,
334781,
334783,
334785,
334787,
334791,
334793,
334795,
334797,
334799,
334801,
334805,Undead destroyed
334816,Zal'amak razed
334817,Zal'amak Trolls slain
334818,
334854,Mindslaves freed
334855,
334856,
334857,
334858,
334859,
334860,
334875,
334877,Ancient Texts examined
334879,
334881,
334883,
334937,Bloodlasher Seedling destroyed
334938,
334954,Skycaller Gem Chips collected
334955,Skycaller Gem restored
334987,Brine Basin wildlife slain
334994,Azeroth wounds healed
335002,
335003,Injured Advance Scout rescued
335007,
335018,Absorb Azerite from defeated elementals
335019,
335020,
335021,
335022,
335041,Minus Mob Kill Credit
335043,Brine Basin wildlife slain
335045,Brine Basin wildlife slain
335047,
335060,
335104,Fertilizer
335129,Cannon controlled
335146,Executive Chef Daniel slain
335147,Roast Chef Rhonda slain
335148,Sauciere Samuel slain
335149,Gorak Tul slain
335165,Corvus slain
335169,Gorak Tul slain
335172,Matron Christiane slain
335173,Gorak Tul slain
335187,Sea Glass collected
335191,Terrified Civilian calmed
335199,
335200,
335218,
335223,Vulpera Captives rescued
335229,Brine Basin wildlife slain
335231,
335241,Entangled Lumberjack freed
335242,Wicker invaders slain
335249,Bonepicker Summit cleared
335250,
335256,Assist Kiro
335261,
335283,
335291,
335295,Hollowbeak Falcons shot down
335301,King Rakataka fed to death
335304,Sealed Kul Tiran Crate collected
335305,Overseer Korgus slain
335342,The Pride of Kul Tiras collected
335343,Overseer Korgus slain
335347,Liskorath slain
335348,Overseer Korgus slain
335381,
335385,
335389,Vale Flutterby collected
335391,Tortaka freed
335401,Sailboat Dummy sunk
335405,Grimstone troggs slain
335416,Resilient Seeds collected
335433,
335434,
335444,Speak with Commander Norwood
335446,
335454,
335455,
335601,
335608,Disrupt Da'kani Gorillas
335609,Da'kani Gorillas slain
335610,Da'kani Gorillas slain
335611,King Da'ka slain
335612,Zayoos slain
335613,Gorilla Totems destroyed
335625,Capture a Krolusk Larva
335626,Restore the Avatar of Sethraliss
335627,Relics Collected
335628,Restore the Avatar of Sethraliss
335629,Wrest a Focus From a Faithless Sorcerer
335630,Gain 100 power from Flowing Current
335645,
335658,Infested Cargo burned
335659,
335723,Purge the corruption
335724,
335725,
335726,
335742,Join in the hunt!
335743,
335744,
335745,
335746,
335747,
335748,
335753,Azerite recovered
335754,Elite kill credit
335755,Lieutenant Kill Credit
335756,Normal Credit
335757,Minus Mob Kill Credit
335758,
335759,
335762,
335801,Absorb Azerite from defeated elementals
335802,
335803,
335804,
335805,
335848,Absorb Azerite from defeated elementals
335849,
335850,
335851,
335852,
335860,Azeroth wounds healed
335862,
335866,
335867,
335868,
335874,
335890,Azerite recovered
335891,Elite kill credit
335892,Lieutenant Kill Credit
335893,Normal Credit
335894,Minus Mob Kill Credit
335895,
335896,
335903,Mote of Pure Water collected
335904,Vol'zith the Whisperer slain
335909,Join in the endless battle
335910,
335911,
335912,
335913,
335919,
335924,Cleansing Font entered
335925,Vol'zith the Whisperer slain
335928,Black Blood slain
335929,Vol'zith the Whisperer slain
335930,
335934,
335943,
335944,
335945,
335946,
335960,Escort Roughneck
335961,
335963,
335976,Received orders from Paratrooper Ort
335977,Proudmoore Barracks Guards slain
335978,
335989,
335991,Blood troll forces slain
335997,Ride Old Rotana
335998,Blood troll forces destroyed
335999,
336000,
336001,
336024,
336025,Effigies destroyed
336031,Priests hexed
336035,Raptari druids pranked
336036,
336037,
336038,
336039,Reel in Vicemaul
336052,
336061,
336062,
336067,
336089,
336101,Resist the Horde
336102,
336103,Citizens Rescued
336130,Terrified Guests rescued
336131,Wedding Gifts collected
336132,Invader slain
336145,
336146,
336155,
336156,
336169,
336170,Surveyors rescued
336183,Disrupt Naga Encampment
336184,
336185,
336186,
336187,
336188,
336189,
336190,
336191,
336192,
336199,
336200,Corruption source destroyed
336242,
336243,
336253,Sandspinner eggs burned
336255,Ashvane Cargo destroyed
336259,Sandspinner eggs burned
336261,Ashvane Cargo destroyed
336265,Fertilizer
336267,King Rakataka fed to death
336273,Speak to Okri for a ride
336274,Outrigger Cannon mounted
336275,Erupting Darkness shot down
336276,Talk to the Outrigger Engineer to repel Viq'Goth
336277,Ride Outrigger Gryphon to town
336284,
336285,
336322,Imprisoned Villagers freed
336324,Witch Forces slain
336332,Hold back the Horde
336333,
336334,
336335,
336336,
336337,
336345,Received orders from Paratrooper Jacobs
336346,Academy and Alliance forces sieged
336347,
336348,
336349,
336350,
336351,
336352,
336354,
336356,Received orders from Paratrooper Jacobs
336357,Azerite recovered
336358,Elite kill credit
336359,Lieutenant Kill Credit
336360,Normal Credit
336361,Minus Mob Kill Credit
336362,
336363,
336366,Azeroth wounds healed
336373,Absorb Azerite from defeated elementals
336374,
336375,
336376,
336377,
336381,Fallhaven cleansed
336382,
336383,
336391,
336392,
336393,
336394,
336395,
336403,Lesser Effigy destroyed
336404,Enthralled Wildlife slain
336421,Purge the woods
336422,
336423,
336424,
336425,
336426,
336427,
336428,
336429,
336430,
336431,
336432,
336436,
336446,Absorb Azerite from defeated elementals
336447,
336448,
336449,
336450,
336452,Azeroth wounds healed
336454,
336458,
336462,
336466,
336493,Azerite recovered
336494,Elite kill credit
336495,Lieutenant Kill Credit
336496,Normal Credit
336497,Minus Mob Kill Credit
336498,
336499,
336500,
336501,
336502,Lost Soul released
336510,
336516,Absorb Azerite from defeated elementals
336517,
336518,
336519,
336520,
336523,
336524,
336526,Traps Placed
336537,Ritual stopped
336539,Ritual stopped
336541,Azeroth wounds healed
336544,Speak to Collector Kojo
336546,Speak to Collector Kojo
336548,Speak to Collector Kojo
336550,Speak to Collector Kojo
336552,Speak to Collector Kojo
336554,Speak to Collector Kojo
336556,Speak to Toki
336558,Speak to Toki
336560,Speak to Toki
336562,Speak to Toki
336564,Speak to Toki
336566,Speak to Toki
336568,Speak to Scrollsage Nola
336570,Speak to Scrollsage Nola
336572,Speak to Scrollsage Nola
336574,Speak to Scrollsage Nola
336576,Speak to Scrollsage Nola
336578,Speak to Scrollsage Nola
336584,Azerite recovered
336585,Elite kill credit
336586,Lieutenant Kill Credit
336587,Normal Credit
336588,Minus Mob Kill Credit
336589,
336590,
336598,Runaway Macaw fed
336602,
336603,
336604,
336608,Questionable Tuber collected
336622,Intact Venom Gland collected
336624,
336627,Pristine Quilrat Quill collected
336628,
336631,
336634,
336635,
336636,
336637,
336639,Falcon Cage opened
336640,
336646,
336648,
336650,
336654,
336656,
336658,
336659,Wicker Charms destroyed
336663,
336665,
336668,
336672,Kill spiders and egg sacs
336673,
336674,
336675,
336694,Mining Machine commandeered
336695,Horde drilled
336696,
336697,
336698,
336701,
336715,
336716,
336747,Received orders from Paratrooper Ort
336753,Captive Ta'dom rescued
336754,Captive Idina rescued
336755,Captive Tanra rescued
336764,Reclaim Fletcher's Hollow
336765,
336766,
336767,
336768,
336769,
336770,
336771,
336774,
336775,Witches slain
336784,Frightened Woodsman rallied
336790,
336791,Witch Banner burned
336796,Dormant Ravager controlled
336798,Cursed Gyrfalcons hit
336809,Thwart blood troll plans
336810,Thwart blood troll plans
336811,
336817,
336826,Drive back the Irontide
336827,
336828,
336829,
336830,
336831,
336832,
336836,Witches slain
336852,Corlain Refugee tested
336857,Funggarians slain
336858,Lost Piglets saved
336862,Heartsbane objects destroyed
336870,Use Greater Control Charm
336871,Destroy Witch Forces
336872,Kill Golems
336873,Kill Heavies
336874,Kill Small Wicker and witch
336877,
336878,
336891,Clear out Barbthorn Ridge
336892,
336893,
336894,
336895,
336901,
336902,
336933,
336948,
336958,Bear Heart collected
336959,
336960,
336964,
336965,Witches slain
336969,
336970,
336973,Funggarians slain
336974,Lost Piglets saved
336980,Clear out Barbthorn Ridge
336981,
336982,
336983,
336984,
336992,Drive back the Irontide
336993,
336994,
336995,
336996,
336997,
336998,
337001,
337002,Bilefang spiders slain
337009,Cursed Gyrfalcons hit
337013,
337014,Witches slain
337018,Alliance Supplies burned
337019,Alliance Forces killed
337020,
337036,Gilnean camp overtaken
337061,
337063,
337068,
337069,Ranishu Grub stomped
337073,Sethrak slain
337074,Lesser Effigy destroyed
337075,Enthralled Wildlife slain
337078,Prisoner freed
337093,Purge the woods
337094,
337095,
337096,
337097,
337098,
337099,
337100,
337101,
337102,
337103,
337104,
337105,
337111,Kill spiders and egg sacs
337112,
337113,
337114,
337121,
337122,
337123,Traps Placed
337127,Questionable Tuber collected
337128,Intact Venom Gland collected
337129,Pristine Quilrat Quill collected
337133,
337134,
337135,Fishing Rods reeled in
337139,Ranishu killed
337141,
337143,
337145,
337147,Zem'lan pirate slain
337149,
337151,
337153,
337155,
337157,
337158,
337161,Prisoner freed
337162,Zem'lan pirate slain
337176,Court of Zak'rajan disrupted
337177,Court of Zak'rajan disrupted
337179,Court of Zak'rajan disrupted
337181,Court of Zak'rajan disrupted
337211,Arcanist Elleryn protected
337225,
337241,Trapped Tortollans Freed
337242,Zeth'jir Naga Slain
337248,Ravasaur Stomach Lining collected
337250,Feathered Viper Eggs destroyed
337253,Pterrordax Salivary Gland collected
337257,Trapped Tortollans Freed
337258,Zeth'jir Naga Slain
337266,Coastline cleaned
337267,
337272,
337273,Oil Drums collected
337274,Dreadpearl Disrupted
337275,
337276,
337277,
337278,
337279,
337280,
337281,
337283,Oil Drums collected
337285,Photographers slain
337291,Traps set
337296,
337297,
337298,7th Legion Forces slain
337299,7th Legion Bomber shot down
337300,
337303,7th Legion Forces slain
337304,Barricade burned
337305,
337316,
337320,
337322,Sandbills cleaned
337324,Witch Forces slain
337328,
337330,7th Legion Soldiers freed
337331,
337332,
337340,
337348,Coastline cleaned
337349,Firestartes Slain
337350,Oil Sprayers Killed
337351,Oil Drum collected
337352,Oil Drum collected
337353,Photographers killed
337354,Sandbills cleaned
337358,
337360,
337362,
337364,
337366,
337372,
337374,
337376,
337378,Whistlebloom predators slain
337384,Fertile Soil watered
337391,Whistlebloom predators slain
337392,Fertile Soil watered
337395,Talk with Rikal
337396,
337410,Children Rescued
337419,Rotmaw Slain
337420,
337430,
337446,
337450,
337452,
337454,
337458,
337459,
337466,
337468,
337470,
337472,
337474,
337476,
337477,
337486,Faithless army disrupted
337487,Sethrak Normal Kill
337488,Sethrak Lieutenant
337489,Sethrak Boss Kill
337490,Cannon Destroy
337491,Banner Destroy
337493,
337497,
337498,
337499,
337501,
337511,
337518,
337523,
337524,
337531,Supplies Destroy (Round)
337532,Supplies Destroyed (Tall)
337543,Faithless army disrupted
337544,Sethrak Normal Kill
337545,Sethrak Lieutenant
337546,Sethrak Boss Kill
337547,Cannon Destroy
337548,Banner Destroy
337549,Supplies Destroy (Round)
337550,Supplies Destroyed (Tall)
337552,Brine Basin wildlife slain
337560,Brine Basin wildlife slain
337564,Brine Basin wildlife slain
337568,Brine Basin wildlife slain
337582,
337584,Protect Meerah's wagon
337587,
337588,
337614,Faithless expunged
337621,Faithless expunged
337627,
337628,
337632,
337636,
337640,
337642,
337654,
337655,
337656,Binding Crystals Destroyed
337678,Rakjan the Unbroken mounted
337679,Faithless Slain
337690,
337691,
337700,Rakjan the Unbroken mounted
337701,Faithless Slain
337705,
337706,
337707,Binding Crystals Destroyed
337710,Stolen Canoe boarded
337711,Canoes sunk
337737,
337738,
337749,7th Legion Forces slain
337750,Barricade burned
337752,
337756,7th Legion Forces slain
337757,Amphibious Assault Obliterator's destroyed
337758,
337769,Defeat Captain Hermes
337777,
337778,
337779,
337780,
337787,Pilot the Repaired Farmhand
337788,
337800,Ashvane Pirates slain
337802,Ashvane Pirates slain
337811,Cannons destroyed
337830,Captive Ortuk rescued
337840,
337860,Ride an Ornery Battleboar
337863,Pirates slain
337870,Monastic Rituals disrupted
337871,
337872,
337873,
337874,
337875,
337876,
337877,
337878,
337884,Deliver Rezan's Wrath
337890,
337891,Injured Hunters healed
337903,
337904,
337905,
337906,
337915,Monastery damaged
337916,
337917,
337918,
337919,
337920,
337921,
337922,
337923,
337928,Stolen Canoe boarded
337929,Canoes sunk
337930,Cannons destroyed
337931,Pirates slain
337935,Ride an Ornery Battleboar
337946,Seize the Repaired Farmhand
337947,
337949,
337951,
337958,
337959,Battle-Piglets borrowed
337978,
338004,
338009,
338010,Battle-Piglets borrowed
338024,Protect the Azerite Extractor
338025,
338033,Protect the Azerite Extractor
338034,
338037,
338038,
338042,Defeat Bristlespine
