ID,Failure_description_lang
80100,
80101,
80102,
80103,
80104,
80105,
80106,
80107,
80108,
80109,
80110,
80111,
80112,
80113,
80114,
80115,
80116,
80117,
80118,
80119,
80120,
80121,
80122,
80123,
80124,
80126,
80127,
80128,
80129,
80130,
80131,
80132,
80133,
80134,
80135,
80136,
80137,
80138,
80139,
80140,
80141,
80142,
80143,
80144,
80145,
80146,
80147,
80148,
80149,
80150,
80151,
80152,
80153,
80154,
80155,
80156,
80157,
80158,Get more Ironpaw Tokens
80159,
80160,
80161,
80162,
80163,
80164,
80165,
80166,
80167,
80168,
80169,
80170,
80171,
80172,
80173,
80174,
80175,
80176,
80177,
80178,
80179,
80180,
80181,
80182,
80183,
80184,
80185,
80186,
80187,
80188,
80189,
80190,
80191,
80192,
80193,
80194,
80195,
80196,
80197,
80198,
80199,
80200,
80202,
80203,
80204,
80205,
80206,
80207,
80208,
80209,
80210,
80211,
80212,
80213,
80214,
80215,
80216,
80217,
80218,
80219,
80220,
80221,
80222,
80223,
80224,
80225,
80227,
80228,
80229,
80230,
80232,
80233,
80234,
80235,
80236,
80237,
80238,
80239,
80240,
80241,
80242,
80243,
80244,
80245,
80246,
80247,
80248,
80249,
80250,
80251,
80252,
80253,
80254,
80255,
80256,
80257,
80258,
80259,
80260,
80261,
80262,
80263,
80264,
80265,
80266,
80267,
80268,
80269,
80270,
80271,
80272,
80273,
80274,
80275,
80276,
80277,
80278,
80279,
80280,
80281,
80282,
80283,
80284,
80285,
80286,
80287,
80288,
80293,
80294,
80295,
80296,
80297,
80298,
80299,
80300,
80301,
80302,
80303,
80304,
80305,
80306,
80307,
80308,
80309,
80310,
80311,
80312,
80313,
80315,
80317,
80318,
80337,
80344,
80345,
80347,
80349,
80355,
80356,
80357,
80358,
80359,
80360,
80361,
80362,
80368,
80369,
80370,
80371,The player is not within the level range for the NPE Tutorial.
80372,The player is not within the level range for the NPEv2 Tutorial.
80380,
80398,
80399,
80400,
80401,
80403,
80404,
80405,
80408,
80410,
80411,
80413,
80414,
80415,You must be level $pcMinLevel or higher to transmogrify this appearance.
80416,You must be level $pcMinLevel or higher to transmogrify this appearance.
80417,
80420,
80434,
80435,
80438,
80440,
80441,
80442,
80444,
80445,
80454,
80455,
80466,
80467,
80469,
80472,
80473,
80474,
80475,
80483,
80486,
80490,
80495,
80497,
80499,
80500,
80501,
80502,You must be a member of the Venthyr Covenant.
80503,
80519,
80521,
80522,
80523,
80524,
80525,
80526,
80530,
80532,
80538,
80543,
80546,
80547,
80548,
80557,
80559,
80565,
80568,
80571,
80572,
80573,
80574,
80583,
80595,
80605,
80607,
80611,
80612,
80613,
80614,
80617,
80631,
80640,
80641,
80651,
80653,
80658,
80683,
80684,
80686,
80690,
80701,Castle Nathria is not yet available on Normal difficulty.
80702,Castle Nathria is not yet available on Heroic difficulty.
80703,Castle Nathria is not yet available on Mythic difficulty.
80712,
80717,
80729,
80736,
80737,
80751,
80752,
80753,
80754,
80756,
80757,
80758,
80759,
80760,
80761,
80762,
80763,
80764,
80765,
80766,
80767,
80768,
80770,
80771,
80772,
80788,
80789,
80790,
80795,
80796,
80808,
80826,
80827,
80830,
80833,
80834,
80851,
80860,
80875,
80877,
80879,
80892,
80894,
80895,
80896,
80897,
80899,
80903,
80914,
80938,
80941,
80945,
80947,
80949,
80953,
80960,
80966,
80967,
80970,
80972,
80973,
80974,
80975,
80976,
80977,
80980,
80983,
80985,
80990,
80991,
80992,
80993,
80994,
80995,
81003,
81009,
81017,
81021,
81025,
81028,
81031,
81037,
81038,
81045,
81053,
81054,
81065,
81067,
81068,
81069,
81070,
81071,
81073,
81074,
81075,
81087,
81089,
81090,
81091,
81092,
81093,
81094,
81095,
81096,
81097,
81098,
81099,
81100,
81101,
81102,
81103,
81104,
81105,
81112,
81114,
81168,
81181,
81187,
81188,
81193,
81195,
81197,
81198,
81199,
81205,
81206,
81207,
81208,
81212,
81214,
81218,
81230,
81234,
81244,
81246,
81247,
81250,
81253,
81254,
81255,
81256,
81257,
81258,
81259,
81260,
81261,
81262,
81263,
81264,
81265,
81266,
81267,
81268,
81269,
81270,
81271,
81272,
81273,
81275,
81276,
81277,
81278,
81282,
81289,
81290,
81291,
81292,
81294,
81295,
81296,
81306,
81308,
81310,
81319,
81320,
81321,
81322,
81325,
81326,
81327,
81329,
81336,
81341,
81342,
81343,
81344,
81345,
81346,
81362,
81385,
81386,
81391,
81392,
81393,
81394,
81395,
81396,
81397,
81398,
81399,
81400,
81408,
81410,
81411,
81417,
81420,
81422,
81423,
81425,
81443,
81462,
81480,
81492,
81494,
81495,
81511,
81512,
81514,
81516,
81524,
81526,
81530,
81531,
81532,
81535,
81536,
81537,
81538,
81559,
81560,
81574,
81575,
81576,
81589,
81597,
81598,
81599,
81600,
81603,
81604,
81605,
81606,
81608,
81609,
81610,
81612,
81614,
81615,
81618,
81619,
81620,
81621,
81622,
81623,
81629,
81631,
81632,
81633,
81634,
81635,
81637,
81638,
81642,
81643,
81647,
81648,
81649,
81655,
81658,
81659,
81666,
81667,
81668,
81669,
81670,
81680,
81681,
81682,
81684,
81688,
81689,
81690,
81693,
81694,
81698,
81707,
81708,
81709,
81711,
81715,
81716,
81717,
81718,
81719,
81720,
81721,
81726,
81733,
81734,
81735,
81737,
81738,
81741,
81743,
81746,
81747,Discover a Blueprint to unlock this charm.
81749,
81752,
81753,
81756,
81759,
81760,
81762,
81764,
81765,
81766,
81767,
81768,
81769,
81776,
81782,
81783,
81784,
81786,
81797,
81798,
81799,
81807,
81808,
81811,
81812,
81813,
81818,
81821,
81822,
81823,
81824,
81825,
81826,
81827,
81828,
81838,
81841,
81848,
81851,
81852,
81853,
81854,
81855,
81856,
81859,
81861,
81863,
81864,
81865,
81866,
81867,
81868,
81869,
81871,Defeat Kalisthene to unlock this blueprint.
81872,
81874,Defeat Kalisthene to unlock this blueprint.
81875,Defeat three bosses to unlock this blueprint.
81876,Defeat three bosses to unlock this blueprint.
81877,Defeat three bosses to unlock this blueprint.
81878,Overcome seven different trials to unlock this blueprint.
81879,Overcome seven different trials to unlock this blueprint.
81880,Overcome seven different trials to unlock this blueprint.
81881,Defeat all nine other bosses to unlock this blueprint.
81884,
81887,
81888,
81889,
81892,
81893,
81894,
81895,
81896,
81897,
81898,
81903,
81906,
81910,
81911,
81913,
81917,
81918,
81919,
81921,
81922,
81923,
81924,
81925,
81926,
81927,
81928,
81929,
81932,
81933,
81934,
81935,
81936,
81937,
81939,
81941,
81942,
81943,
81944,
81945,
81952,
81953,
81954,
81955,
81963,
81969,
81970,
81971,
81978,
81979,
81980,
81986,
81989,
81990,
81991,
81993,
81994,
81996,
81997,
81998,
82000,
82001,
82003,
82004,
82006,
82007,
82008,
82009,
82010,
82011,
82013,
82014,
82016,
82017,
82018,
82019,
82024,
82025,
82026,
82028,
82029,
82032,
82033,
82034,
82035,
82038,
82041,
82043,
82054,
82056,
82060,
82071,
82072,
82073,
82074,
82077,
82078,
82079,
82080,
82081,
82082,
82086,
82088,
82089,
82090,
82091,
82092,
82100,
82101,
82110,
82114,
82115,
82116,
82120,
82131,
82132,
82133,
82134,
82135,
82153,
82154,
82155,
82156,
82158,
82159,
82160,
82161,
82162,
82163,
82164,
82165,
82168,
82170,
82171,
82172,
82173,
82174,
82175,
82181,
82182,
82183,
82184,
82192,
82193,
82194,
82195,
82196,
82239,
82246,
82247,
82248,
82249,
82251,
82252,
82253,
82254,
82256,
82257,
82258,
82259,
82260,
82261,You must be at least level $pcMinLevel to enter Old Hillsbrad Foothills on Heroic difficulty.
82262,You must be at least level $pcMinLevel to enter Kings' Rest on Heroic difficulty.
82263,You must be at least level $pcMinLevel to enter Court of Stars on Mythic difficulty.
82264,You must be at least level $pcMinLevel to enter Court of Stars on Mythic difficulty.
82268,
82270,
82271,This feature becomes available at level $pcMinLevel.
82272,You must be at least level $pcMinLevel to enter Battle of Dazar'alor on Normal difficulty.
82273,You must be at least level $pcMinLevel to enter Battle of Dazar'alor on Heroic difficulty.
82274,You must be at least level $pcMinLevel to enter Battle of Dazar'alor on Mythic difficulty.
82276,You must be at least level $pcMinLevel to enter The Eternal Palace on Normal difficulty.
82277,You must be at least level $pcMinLevel to enter The Eternal Palace on Heroic difficulty.
82278,You must be at least level $pcMinLevel to enter The Eternal Palace on Mythic difficulty.
82279,You must be at least level $pcMinLevel to enter Operation: Mechagon on Heroic difficulty.
82280,"You must be at least level $pcMinLevel to enter Ny'alotha, the Waking City on Normal difficulty."
82281,"You must be at least level $pcMinLevel to enter Ny'alotha, the Waking City on Heroic difficulty."
82282,"You must be at least level $pcMinLevel to enter Ny'alotha, the Waking City on Mythic difficulty."
82283,You must be at least level $pcMinLevel to enter Uldir on Normal difficulty.
82284,You must be at least level $pcMinLevel to enter Uldir on Heroic difficulty.
82285,You must be at least level $pcMinLevel to enter Uldir on Mythic difficulty.
82286,You must be at least level $pcMinLevel to enter the Crucible of Storms on Normal difficulty.
82288,You must be at least level $pcMinLevel to enter the Crucible of Storms on Heroic difficulty.
82289,You must be at least level $pcMinLevel to enter the Crucible of Storms on Mythic difficulty.
82290,You must be at least $pcMinLevel to enter The Ruby Sanctum on Normal difficulty.
82291,You must be at least $pcMinLevel to enter The Ruby Sanctum on Heroic difficulty.
82292,You must be at least $pcMinLevel to enter The Eye of Eternity.
82293,You must be at least $pcMinLevel to enter Icecrown Citadel on Normal difficulty.
82294,You must be at least $pcMinLevel to enter Icecrown Citadel on Heroic difficulty.
82295,You must be at least $pcMinLevel to enter Trial of the Crusader on Normal difficulty.
82296,You must be at least $pcMinLevel to enter Trial of the Crusader on Heroic difficulty.
82297,You must be at least level $pcMinLevel to enter Ulduar.
82298,You must be at least $pcMinLevel to enter Ulduar on Timewalking difficulty.
82300,
82301,"You must be at least level $pcMinLevel, in control of Wintergrasp, and in a raid group to enter."
82302,You must be at least level $pcMinLevel to enter The Obsidian Sanctum.
82303,
82304,You must be at least level $pcMinLevel to enter Onyxia's Lair.
82305,You must be at least level $pcMinLevel to enter Naxxramas.
82306,You must be at least level $pcMinLevel to enter Blackfathom Deeps.
82307,You must be at least level $pcMinLevel to enter Gruul's Lair.
82308,You must be at least level $pcMinLevel to enter Magtheridon's Lair.
82314,You must be at least level $pcMinLevel to enter The Mechanar on Heroic difficulty.
82316,You must be at least level $pcMinLevel to enter The Mechanar.
82317,You must be at least level $pcMinLevel to enter The Arcatraz.
82318,You must be at least level $pcMinLevel to enter The Arcatraz on Heroic difficulty.
82319,You must be at least level $pcMinLevel to enter The Botanica.
82320,You must be at least level $pcMinLevel to enter The Botanica on Heroic difficulty.
82321,You must be at least level $pcMinLevel to enter The Black Morass.
82322,You must be at least level $pcMinLevel to enter The Black Morass on Heroic difficulty.
82323,You must be at least level $pcMinLevel to enter The Shattered Halls.
82324,You must be at least level $pcMinLevel to enter The Shattered Halls on Heroic difficulty.
82325,You must be at least level $pcMinLevel to enter The Steamvault.
82326,You must be at least level $pcMinLevel to enter The Steamvault on Heroic difficulty.
82327,You must be at least level $pcMinLevel to enter Mana-Tombs on Heroic difficulty.
82328,You must be at least level $pcMinLevel to enter The Underbog on Heroic difficulty.
82329,You must be at least level $pcMinLevel to enter The Sunwell.
82330,You must be at least level $pcMinLevel to enter Magister's Terrance on Heroic difficulty.
82331,You must be at least level $pcMinLevel to enter Sethekk Halls on Heroic difficulty.
82332,You must be at least level $pcMinLevel to enter The Slave Pens on Heroic difficulty.
82333,You must be at least level $pcMinLevel to enter Auchenai Crypts on Heroic difficulty.
82334,You must be at least level $pcMinLevel to enter Pit of Saron.
82340,You must be at least level $pcMinLevel to enter Halls of Reflection.
82341,You must be at least level $pcMinLevel to enter Black Temple.
82342,You must be at least level $pcMinLevel to enter Black Temple on Timewalking difficulty.
82343,You must be at least level $pcMinLevel to enter Serpentshrine Cavern.
82345,You must be at least level $pcMinLevel to enter Tempest Keep.
82346,You must be at least level $pcMinLevel to enter The Battle for Mount Hyjal.
82348,You must be at least level $pcMinLevel to enter Hellfire Ramparts on Heroic difficulty.
82351,
82352,
82354,
82355,
82357,
82358,
82359,
82360,
82361,
82362,
82365,
82369,This feature becomes available at level 10.
82371,You must be at least level $pcMinLevel to enter Tomr of Sargeras on Normal difficulty.
82372,You must be at least level $pcMinLevel to enter Tomb of Sargeras on Heroic difficulty.
82373,You must be at least level $pcMinLevel to enter Tomb of Sargeras on Mythic difficulty.
82375,
82376,You must be at least level $pcMinLevel to enter Return to Karazhan on Heroic difficulty.
82377,You must be at least level $pcMinLevel to enter Return to Karazhan on Mythic difficulty.
82378,You must be at least level $pcMinLevel to enter Trial of Valor on Normal difficulty.
82379,You must be at least level $pcMinLevel to enter Trial of Valor on Heroic difficulty.
82380,You must be at least level $pcMinLevel to enter Trial of Valor on Mythic difficulty.
82381,You must be at least level $pcMinLevel to enter Antorus on Normal difficulty.
82382,You must be at least level $pcMinLevel to enter Antorus on Heroic difficulty.
