ID,Name_lang,Description_lang
622,Drakos the Interrogator,"Those who have broken Malygos's law may find themselves under the claws of Drakos. After securing Keristrasza in the Nexus, Drakos returned to the Oculus to collect his newer prisoners, other drakes who ran afoul of Malygos. He makes no claims of rehabilitation and he uses no metaphors. His prisoners are here to be punished, and there is no escape."
623,Varos Cloudstrider,"Varos Cloudstrider has coordinated brutal attacks against the Wyrmrest Accord since the beginning of the Nexus War. He was recalled to guard the Oculus, and he has already prepared his captains and drakes. Varos has also tapped the power coursing through the Oculus itself to bolster his defense."
624,Mage-Lord Urom,"Urom has abandoned the Kirin Tor and pledged his loyalty to Malygos, who was more than happy to receive him. The turncoat mage is an invaluable asset for the blue dragons. He knows the Kirin Tor's strengths and weaknesses. He knows how they think. And he will use that knowledge to destroy them."
625,Ley-Guardian Eregos,"Even heroes will tremble before Eregos, protector of the Oculus, defender of the ley line conduit, and executioner of interlopers. He will accomplish these tasks with the conviction of prophecy, securing the Spell-Weaver's utter dominion over all things arcane."
626,Erekem,"The Violet Hold's inmates include the most notorious of Outland's criminals, and Erekem is no exception. The Kirin Tor thwarted his plot to assassinate the Council of Six, but now the blue dragons have recruited this insidious arakkoa to achieve a more ambitious feat: wiping out every mage in Dalaran."
627,Moragg,"Cyanigosa has enlisted Moragg to help her annihilate Dalaran's renegade magi. This nightmarish demon once served the Burning Legion, eviscerating Sargeras's enemies with the baleful gaze of his seven eyes. Now he will show Azeroth's heroes that one does not simply walk into the Violet Hold..."
628,Ichoron,"A foolish apprentice summoned this revenant from the Elemental Plane, only to discover that disgruntled soldiers of the Old Gods make poor pets. Ichoron slew her would-be master and has rotted in the Violet Hold ever since, eager to wreak vengeance on her jailors."
629,Xevozz,"Xevozz was an arcane weapons dealer... until the Kirin Tor discovered he was arming the Burning Legion. Now this hardnosed ethereal is executing a three-point business plan: destroy his enemies, escape incarceration, and get back to servicing his biggest client."
630,Lavanthor,"Cyanigosa in her cold cunning has unleashed the core hound's inferno. The magi imprisoned Lavanthor to stanch the two-headed terror's thirst for blood, and years of isolation have done nothing to improve its temper."
631,Zuramat the Obliterator,"It took one hundred of Dalaran's finest to subdue Zuramat; it took twice as many to clear the carnage from the killing field. The Obliterator's malevolence gives pause even to mad Malygos, who considers the void lord's appetite for magic distasteful. But genocide makes strange bedfellows."
632,Cyanigosa,Malygos chose Cyanigosa to execute his machinations because of her unquestionable loyalty. She did not flinch when her master withdrew into madness; she did not falter when he commandeered Azeroth's ley lines; and she will not fail to eradicate all who defy him.
634,Grand Champions,"The Lich King is relentless, his undead armies pouring forth to overwhelm his foes. To prepare would-be champions against him, Highlord Tirion Fordring presents a test of courage, endurance, and teamwork. His hardened veterans will weed out those who lack the stomach to face the ravening throngs of undead."
635,Eadric the Pure,"Before heroes can challenge the forces of darkness, they must defeat agents of the Light. Highlord Tirion Fordring has selected a formidable paladin from the Argent Crusade to test combatants' mettle. Eadric will go to great lengths to cull those without the moral conviction to enter Icecrown Citadel."
636,Argent Confessor Paletress,"Before heroes can challenge the forces of darkness, they must defeat agents of the Light. Highlord Tirion Fordring has selected a formidable priest from the Argent Crusade to test combatants' mettle. Paletress will do everything in her power to ensure that only those with strong faith will confront the Scourge."
637,The Black Knight,"The Lich King is cunning and will use treachery to thwart his enemies. To that end, he has dispatched the Black Knight to eliminate promising candidates from Highlord Tirion Fordring's army. The undead's mere presence defiles the Crusaders' Coliseum, and those who prevail against him will prove their worthiness."
638,Prince Keleseth,"The Lich King deployed Keleseth to Utgarde Keep in hopes of harnessing the vrykul's potential for destruction. Upon arriving, the ambassador found a people who were more than eager to assist the Scourge. The keep has proved to be an excellent staging point for terrorizing the Howling Fjord, and Keleseth has no intention of losing it to insolent trespassers."
639,Skarvald & Dalronn,"It's a vrykul tradition to make unlikely partners work together. Some say it's to allow divergent abilities to complement each other; others say it's for the amusement of King Ymiron. Regardless, Skarvald and Dalronn are a perfect example of this custom. Between a vrykul's brawn and a human's necromantic arts, they will punish those who meddle with the Scourge."
640,Ingvar the Plunderer,"Ingvar's brute strength is legendary even among the vrykul. Rumor has it that he once bested King Ymiron in a brawl. The truth is unknown, but purveyors of that tale usually don't live for a retelling. Ingvar has promised the Lich King that he'll use all measures of brutality to hold the keep, a promise that he dare not break."
641,Svala Sorrowgrave,"Svala distinguished herself as Ingvar the Plunderer's lieutenant, leading perilous scouting missions in Horde and Alliance outposts. It was she who discovered the enemy's plans to invade Utgarde, giving the Lich King time to prepare. For her service, he has transformed her into a val'kyr, revered warrior maiden of the Scourge."
642,Gortok Palehoof,"The vrykul keep many trophies at Utgarde Keep, and Gortok is among the most impressive. King Ymiron displays the frozen magnataur's cruel countenance as a reminder that even the most savage beasts are mere decorations for vrykul halls. This living statue will sow destruction if liberated, unleashing his wrath indiscriminately."
643,Skadi the Ruthless,"The vrykul assign nicknames based on accomplishments. Cleansing a Drakkari bloodline or decapitating taunka might garner the appellation of ""dutiful,"" but it takes a true act of depravity to be called ""ruthless."" Skadi earned his title long ago for relentlessly hunting down vrykul who sheltered the malformed infants, predecessors of humanity, condemned by Ymiron."
