ID,Display_lang
48489,Thassarian's Gauntlets of Triumph
48490,Thassarian's Battleplate of Triumph
48491,Koltira's Battleplate of Triumph
48492,Koltira's Gauntlets of Triumph
48493,Koltira's Helmet of Triumph
48494,Koltira's Legplates of Triumph
48495,Koltira's Shoulderplates of Triumph
48496,Koltira's Shoulderplates of Triumph
48497,Koltira's Legplates of Triumph
48498,Koltira's Helmet of Triumph
48499,Koltira's Gauntlets of Triumph
48500,Koltira's Battleplate of Triumph
48501,Koltira's Battleplate of Conquest
48502,Koltira's Gauntlets of Conquest
48503,Koltira's Helmet of Conquest
48504,Koltira's Legplates of Conquest
48505,Koltira's Shoulderplates of Conquest
48507,Relentless Gladiator's Handaxe
48509,Relentless Gladiator's Spike
48511,Relentless Gladiator's Truncheon
48513,Relentless Gladiator's Longblade
48515,Relentless Gladiator's Grasp
48517,Relentless Gladiator's Halberd
48519,Relentless Gladiator's Salvation
48521,Relentless Gladiator's Light Staff
48523,Relentless Gladiator's Greatstaff
48529,Thassarian's Faceguard of Conquest
48531,Thassarian's Chestguard of Conquest
48533,Thassarian's Legguards of Conquest
48535,Thassarian's Pauldrons of Conquest
48537,Thassarian's Handguards of Conquest
48538,Thassarian's Chestguard of Triumph
48539,Thassarian's Handguards of Triumph
48540,Thassarian's Faceguard of Triumph
48541,Thassarian's Legguards of Triumph
48542,Thassarian's Pauldrons of Triumph
48543,Thassarian's Pauldrons of Triumph
48544,Thassarian's Legguards of Triumph
48545,Thassarian's Faceguard of Triumph
48546,Thassarian's Handguards of Triumph
48547,Thassarian's Chestguard of Triumph
48548,Koltira's Chestguard of Triumph
48549,Koltira's Handguards of Triumph
48550,Koltira's Faceguard of Triumph
48551,Koltira's Legguards of Triumph
48552,Koltira's Pauldrons of Triumph
48553,Koltira's Pauldrons of Triumph
48554,Koltira's Legguards of Triumph
48555,Koltira's Faceguard of Triumph
48556,Koltira's Handguards of Triumph
48557,Koltira's Chestguard of Triumph
48558,Koltira's Chestguard of Conquest
48559,Koltira's Handguards of Conquest
48560,Koltira's Faceguard of Conquest
48561,Koltira's Legguards of Conquest
48562,Koltira's Pauldrons of Conquest
48564,Turalyon's Headpiece of Conquest
48566,Turalyon's Tunic of Conquest
48568,Turalyon's Greaves of Conquest
48572,Turalyon's Spaulders of Conquest
48574,Turalyon's Gloves of Conquest
48575,Turalyon's Tunic of Triumph
48576,Turalyon's Gloves of Triumph
48577,Turalyon's Headpiece of Triumph
48578,Turalyon's Greaves of Triumph
48579,Turalyon's Spaulders of Triumph
48580,Turalyon's Spaulders of Triumph
48581,Turalyon's Greaves of Triumph
48582,Turalyon's Headpiece of Triumph
48583,Turalyon's Gloves of Triumph
48584,Turalyon's Tunic of Triumph
48585,Liadrin's Spaulders of Triumph
48586,Liadrin's Greaves of Triumph
48587,Liadrin's Headpiece of Triumph
48588,Liadrin's Gloves of Triumph
48589,Liadrin's Tunic of Triumph
48590,Liadrin's Spaulders of Triumph
48591,Liadrin's Greaves of Triumph
48592,Liadrin's Headpiece of Triumph
48593,Liadrin's Gloves of Triumph
48594,Liadrin's Tunic of Triumph
48595,Liadrin's Spaulders of Conquest
48596,Liadrin's Greaves of Conquest
48597,Liadrin's Headpiece of Conquest
48598,Liadrin's Gloves of Conquest
48599,Liadrin's Tunic of Conquest
48602,Turalyon's Battleplate of Conquest
48603,Turalyon's Gauntlets of Conquest
48604,Turalyon's Helm of Conquest
48605,Turalyon's Legplates of Conquest
48606,Turalyon's Shoulderplates of Conquest
48607,Turalyon's Battleplate of Triumph
48608,Turalyon's Gauntlets of Triumph
48609,Turalyon's Helm of Triumph
48610,Turalyon's Legplates of Triumph
48611,Turalyon's Shoulderplates of Triumph
48612,Turalyon's Shoulderplates of Triumph
48613,Turalyon's Legplates of Triumph
48614,Turalyon's Helm of Triumph
48615,Turalyon's Gauntlets of Triumph
48616,Turalyon's Battleplate of Triumph
48617,Liadrin's Battleplate of Triumph
48618,Liadrin's Gauntlets of Triumph
48619,Liadrin's Helm of Triumph
48620,Liadrin's Legplates of Triumph
48621,Liadrin's Shoulderplates of Triumph
48622,Liadrin's Shoulderplates of Triumph
48623,Liadrin's Legplates of Triumph
48624,Liadrin's Helm of Triumph
48625,Liadrin's Gauntlets of Triumph
48626,Liadrin's Battleplate of Triumph
48627,Liadrin's Shoulderplates of Conquest
48628,Liadrin's Legplates of Conquest
48629,Liadrin's Helm of Conquest
48630,Liadrin's Gauntlets of Conquest
48631,Liadrin's Battleplate of Conquest
48632,Turalyon's Breastplate of Conquest
48633,Turalyon's Handguards of Conquest
48634,Turalyon's Faceguard of Conquest
48635,Turalyon's Legguards of Conquest
48636,Turalyon's Shoulderguards of Conquest
48637,Turalyon's Shoulderguards of Triumph
48638,Turalyon's Legguards of Triumph
48639,Turalyon's Faceguard of Triumph
48640,Turalyon's Handguards of Triumph
48641,Turalyon's Breastplate of Triumph
48642,Turalyon's Breastplate of Triumph
48643,Turalyon's Handguards of Triumph
48644,Turalyon's Faceguard of Triumph
48645,Turalyon's Legguards of Triumph
48646,Turalyon's Shoulderguards of Triumph
48647,Liadrin's Shoulderguards of Triumph
48648,Liadrin's Legguards of Triumph
48649,Liadrin's Faceguard of Triumph
48650,Liadrin's Handguards of Triumph
48651,Liadrin's Breastplate of Triumph
48652,Liadrin's Breastplate of Conquest
48653,Liadrin's Handguards of Conquest
48654,Liadrin's Faceguard of Conquest
48655,Liadrin's Legguards of Conquest
48656,Liadrin's Shoulderguards of Conquest
48657,Liadrin's Breastplate of Triumph
48658,Liadrin's Handguards of Triumph
48659,Liadrin's Faceguard of Triumph
48660,Liadrin's Legguards of Triumph
48661,Liadrin's Shoulderguards of Triumph
48663,Tankard O' Terror
48666,Drape of the Sunreavers
48667,Shawl of the Devout Crusader
48668,Cloak of Serrated Blades
48669,Cloak of the Triumphant Combatant
48670,Cloak of the Unflinching Guardian
48671,Drape of Bitter Incantation
48672,Shawl of Fervent Crusader
48673,Cloak of the Silver Covenant
48674,Cloak of the Victorious Combatant
48675,Cloak of the Unmoving Guardian
48677,Champion's Deathdealer Breastplate
48683,Mystical Vest of Elements
48685,Polished Breastplate of Valor
48687,Preened Ironfeather Breastplate
48689,Stained Shadowcraft Tunic
48691,Tattered Dreadmist Robe
48693,Heartsmasher
48695,"Mor'kosh, the Bloodreaver"
48697,Frenzystrike Longbow
48699,Blood and Glory
48701,Spellharvest
48703,The Facebreaker
48705,Attrition
48708,Spellstorm Blade
48709,Heartcrusher
48710,Paragon's Breadth
48711,"Rhok'shalla, the Shadow's Bane"
48712,The Spinebreaker
48713,Lothar's Edge
48714,Honor of the Fallen
48716,Venerable Mass of McGowan
48718,Repurposed Lava Dredger
48725,Khadgar's Gauntlets
48726,Khadgar's Hood
48727,Khadgar's Leggings
48728,Khadgar's Robe
48729,Khadgar's Shoulderpads
48730,Sunstrider's Gauntlets
48731,Sunstrider's Hood
48732,Sunstrider's Leggings
48733,Sunstrider's Robe
48734,Sunstrider's Shoulderpads
48735,Gul'dan's Gloves
48736,Gul'dan's Hood
48737,Gul'dan's Leggings
48738,Gul'dan's Robe
48739,Gul'dan's Shoulderpads
48740,Kel'Thuzad's Gloves
48741,Kel'Thuzad's Hood
48742,Kel'Thuzad's Leggings
48743,Kel'Thuzad's Robe
48744,Kel'Thuzad's Shoulderpads
48745,Velen's Cowl
48746,Velen's Gloves
48747,Velen's Leggings
48748,Velen's Robe
48749,Velen's Shoulderpads
48750,Zabra's Cowl
48751,Zabra's Gloves
48752,Zabra's Leggings
48753,Zabra's Robe
48754,Zabra's Shoulderpads
48755,Velen's Circlet
48756,Velen's Handwraps
48757,Velen's Mantle
48758,Velen's Pants
48759,Velen's Raiments
48760,Zabra's Circlet
48761,Zabra's Handwraps
48762,Zabra's Mantle
48763,Zabra's Pants
48764,Zabra's Raiments
48769,Runetotem's Handguards
48770,Runetotem's Headpiece
48771,Runetotem's Leggings
48772,Runetotem's Robe
48773,Runetotem's Spaulders
48774,Malfurion's Handguards
48775,Malfurion's Headpiece
48776,Malfurion's Leggings
48777,Malfurion's Robe
48778,Malfurion's Spaulders
48781,Runetotem's Cover
48782,Runetotem's Gloves
48783,Runetotem's Mantle
48784,Runetotem's Trousers
48785,Runetotem's Vestments
48786,Malfurion's Cover
48787,Malfurion's Gloves
48788,Malfurion's Mantle
48789,Malfurion's Trousers
48790,Malfurion's Vestments
48794,Runetotem's Handgrips
48795,Runetotem's Headguard
48796,Runetotem's Legguards
48797,Runetotem's Raiments
48798,Runetotem's Shoulderpads
48799,Malfurion's Handgrips
48800,Malfurion's Headguard
48801,Malfurion's Legguards
48802,Malfurion's Raiments
48803,Malfurion's Shoulderpads
48804,Garona's Breastplate
48805,Garona's Gauntlets
48806,Garona's Helmet
48807,Garona's Legplates
48808,Garona's Pauldrons
48809,VanCleef's Breastplate
48810,VanCleef's Gauntlets
48811,VanCleef's Helmet
48812,VanCleef's Legplates
48813,VanCleef's Pauldrons
48814,Windrunner's Handguards
48815,Windrunner's Headpiece
48816,Windrunner's Legguards
48817,Windrunner's Spaulders
48818,Windrunner's Tunic
48819,Windrunner's Handguards
48820,Windrunner's Headpiece
48821,Windrunner's Legguards
48822,Windrunner's Spaulders
48823,Windrunner's Tunic
48824,Nobundo's Handguards
48825,Nobundo's Headpiece
48826,Nobundo's Legguards
48827,Nobundo's Spaulders
48828,Nobundo's Tunic
48829,Thrall's Handguards
48830,Thrall's Headpiece
48831,Thrall's Legguards
48832,Thrall's Spaulders
48833,Thrall's Tunic
48836,Nobundo's Gloves
48837,Nobundo's Hauberk
48838,Nobundo's Helm
48839,Nobundo's Kilt
48840,Nobundo's Shoulderpads
48841,Thrall's Gloves
48842,Thrall's Hauberk
48843,Thrall's Helm
48844,Thrall's Kilt
48845,Thrall's Shoulderpads
48846,Nobundo's Chestguard
48847,Nobundo's Faceguard
48848,Nobundo's Grips
48849,Nobundo's Shoulderguards
48850,Nobundo's War-Kilt
48851,Thrall's Chestguard
48852,Thrall's Faceguard
48853,Thrall's Grips
48854,Thrall's Shoulderguards
48855,Thrall's War-Kilt
48860,Hellscream's Battleplate
48861,Hellscream's Gauntlets
48862,Hellscream's Helmet
48863,Hellscream's Legplates
48864,Hellscream's Shoulderplates
48865,Wrynn's Battleplate
48866,Wrynn's Gauntlets
48867,Wrynn's Helmet
48868,Wrynn's Legplates
48869,Wrynn's Shoulderplates
48870,Hellscream's Breastplate
48871,Hellscream's Greathelm
48872,Hellscream's Handguards
48873,Hellscream's Legguards
48874,Hellscream's Pauldrons
48875,Wrynn's Breastplate
48876,Wrynn's Greathelm
48877,Wrynn's Handguards
48878,Wrynn's Legguards
48879,Wrynn's Pauldrons
48880,Koltira's Battleplate
48881,Koltira's Gauntlets
48882,Koltira's Helmet
48883,Koltira's Legplates
48884,Koltira's Shoulderplates
48885,Thassarian's Battleplate
48886,Thassarian's Gauntlets
48887,Thassarian's Helmet
48888,Thassarian's Legplates
48889,Thassarian's Shoulderplates
48890,Koltira's Chestguard
48891,Koltira's Faceguard
48892,Koltira's Handguards
48893,Koltira's Legguards
48894,Koltira's Pauldrons
48895,Thassarian's Chestguard
48896,Thassarian's Faceguard
48897,Thassarian's Handguards
48898,Thassarian's Legguards
48899,Thassarian's Pauldrons
48900,Turalyon's Tunic
48901,Turalyon's Spaulders
48902,Turalyon's Headpiece
48903,Turalyon's Greaves
48904,Turalyon's Gloves
48905,Liadrin's Tunic
48906,Liadrin's Spaulders
48907,Liadrin's Headpiece
48908,Liadrin's Greaves
48909,Liadrin's Gloves
48910,Liadrin's Battleplate
48911,Liadrin's Gauntlets
48912,Liadrin's Helm
48913,Liadrin's Legplates
48914,Liadrin's Shoulderplates
48915,Turalyon's Battleplate
48916,Turalyon's Gauntlets
48917,Turalyon's Helm
48918,Turalyon's Legplates
48919,Turalyon's Shoulderplates
48922,Liadrin's Breastplate
48923,Liadrin's Faceguard
48924,Liadrin's Handguards
48925,Liadrin's Legguards
48926,Liadrin's Shoulderguards
48927,Turalyon's Breastplate
48928,Turalyon's Faceguard
48929,Turalyon's Handguards
48930,Turalyon's Legguards
48931,Turalyon's Shoulderguards
48974,Titan-Forged Armwraps of Dominance
48975,Titan-Forged Armwraps of Salvation
48976,Titan-Forged Armwraps of Triumph
48977,Titan-Forged Bracers of Salvation
48978,Titan-Forged Bracers of Triumph
48979,Titan-Forged Cuffs of Salvation
48980,Titan-Forged Wristguards of Dominance
48981,Titan-Forged Wristguards of Salvation
48982,Titan-Forged Wristguards of Triumph
48983,Titan-Forged Chain Leggings of Triumph
48987,Titan-Forged Leather Legguards of Salvation
48988,Titan-Forged Leather Legguards of Triumph
48990,Titan-Forged Mail Leggings of Dominance
48991,Titan-Forged Cloth Leggings of Salvation
48992,Titan-Forged Plate Legguards of Salvation
48993,Titan-Forged Plate Legguards of Triumph
48994,Titan-Forged Ringmail Leggings of Salvation
48997,Titan-Forged Cloth Trousers of Domination
48998,Titan-Forged Leather Legguards of Dominance
49052,Tabard of Conquest
49054,Tabard of Conquest
49086,Relentless Gladiator's Tabard
49120,Direbrew's Bloody Shanker
49126,The Horseman's Horrific Helm
49128,The Horseman's Baleful Blade
49142,Infrared Heat Focals
49179,Relentless Gladiator's Cord of Alacrity
49181,Relentless Gladiator's Cuffs of Alacrity
49183,Relentless Gladiator's Treads of Alacrity
49185,Relentless Gladiator's Wand of Alacrity
49187,Relentless Gladiator's Compendium
49189,Relentless Gladiator's Blade of Alacrity
49191,Relentless Gladiator's Blade of Celerity
49201,Dingy Wizard Hat
49227,Skoll's Fang
49231,Boots of the Grieving Soul
49232,Sandals of the Grieving Soul
49233,Sandals of the Grieving Soul
49234,Boots of the Grieving Soul
49235,Boots of Tortured Space
49236,Sabatons of Tortured Space
49237,Sabatons of Tortured Space
49238,Boots of Tortured Space
49241,Waterlogged Cloth Vest
49242,Waterlogged Cloth Belt
49243,Waterlogged Cloth Pants
49244,Waterlogged Cloth Boots
49245,Waterlogged Cloth Bracers
49246,Waterlogged Cloth Gloves
49247,Drenched Leather Belt
49248,Drenched Leather Boots
49249,Drenched Leather Bracers
49250,Drenched Leather Gloves
49251,Drenched Leather Pants
49252,Drenched Leather Vest
49255,Sharpened Splinters
49256,Polished Pebbles
49257,Seashell Throwing Axe
49258,Light Throwing Tusk
49259,Salvaged Chain Armor
49260,Salvaged Chain Belt
49261,Salvaged Chain Boots
49262,Salvaged Chain Bracers
49263,Salvaged Chain Gloves
49264,Salvaged Chain Leggings
49265,Recovered Knit Belt
49266,Recovered Knit Boots
49267,Recovered Knit Bracers
49268,Recovered Knit Gloves
49269,Recovered Knit Pants
49270,Recovered Knit Vest
49271,Water-Stained Leather Belt
49272,Water-Stained Leather Boots
49273,Water-Stained Leather Bracers
49274,Water-Stained Leather Gloves
49275,Water-Stained Leather Harness
49276,Water-Stained Leather Pants
49278,Goblin Rocket Pack
49295,Enlarged Onyxia Hide Backpack
49296,Singed Vis'kag the Bloodletter
49297,Empowered Deathbringer
49298,Glinting Azuresong Mageblade
49299,Keen Obsidian Edged Blade
49301,Reclaimed Thunderstrike
49302,Reclaimed Shadowstrike
49303,Gleaming Quel'Serrar
49304,Sharpened Fang of the Mystics
49305,Snub-Nose Blastershot Launcher
49306,Eskhandar's Choker
49307,Fluttering Sapphiron Drape
49308,Antique Cornerstone Grimoire
49309,Runed Ring of Binding
49310,Purified Shard of the Scale
49315,Nemesis Skullcover
49316,Circlet of Transcendence
49317,Coronet of Transcendence
49318,Netherwind Hood
49319,Dragonstalker's Helmet
49320,Faceguard of Wrath
49321,Greathelm of Wrath
49322,Bloodfang Mask
49323,Judgment Cover
49324,Judgment Helmet
49325,Judgment Helm
49326,Stormrage Hood
49327,Stormrage Antlers
49328,Stormrage Helm
49329,Gaze of Ten Storms
49330,Cowl of Ten Storms
49331,Coif of Ten Storms
49332,Frostforged Ringhelm
49333,Frostforged Helmet
49371,Oversized Tenderizer
49378,Crushed Chain Leggings
49379,Raggedy Cloth Cutoffs
49380,Slashed Leather Leggings
49381,Soggy Rope
49382,Drowned Leather Belt
49383,Shattered Chain Girdle
49384,Cloth Manacle Padding
49385,Salt-Stained Leather Bracers
49386,Tarnished Manacles
49387,Rat-Gnawed Blanket
49388,Sweat-Soaked Cloth Shirt
49389,Sweat-Caked Leather Vest
49390,Holey Mail Shirt
49391,Shattered Oar
49392,Goblin Plugger
49393,Goblin Ripsaw
49394,Keel Smasher
49395,Rigging Slicer
49396,Rusty Prybar
49399,Gilnean Apprentice's Robe
49400,Gilnean Apprentice's Pants
49401,Gilnean Apprentice's Boots
49403,Gilnean Neophyte's Robe
49404,Gilnean Neophyte's Pants
49406,Gilnean Neophyte's Boots
49407,Gilnean Acolyte's Boots
49408,Gilnean Acolyte's Robe
49409,Gilnean Acolyte's Pants
49427,Prisoner's Shirt
49429,Prisoner's Drawstring
49430,Prisoner's Drawstring
49431,Prisoner's Shorts
49432,Prisoner's Shirt
49433,Prisoner's Shirt
49434,Prisoner's Shorts
49435,Prisoner's Drawstring
49437,Rusted Gutgore Ripper
49446,Retainer Vest
49448,Uncorrupted Hands
49449,Britches of Turning Fortune
49450,Defusing Cinch
49463,Purified Shard of the Flame
49464,Shiny Shard of the Flame
49465,Tarnished Gutgore Ripper
49466,Frostforged Helm
49467,Frostforged Greathelm
49468,Helm of Ten Storms
49469,Crown of Ten Storms
49470,Helmet of Ten Storms
49471,Stormrage Coverlet
49472,Stormrage Crown
49473,Stormrage Cover
49474,Judgment Hood
49475,Judgment Heaume
49476,Judgment Crown
49477,Bloodfang Hood
49478,Helmet of Wrath
49479,Helm of Wrath
